credit_card_num,card_code,expire_month,expire_year,card_type,Owner_email
3.82E+15,3940,9,2029,American Express,hlilloic@nsu.edu
3.24E+15,8980,4,2031,American Express,rgeaneme@nsu.edu
3.53E+15,4636,2,2025,American Express,hbonnaroy@nsu.edu
3.66E+15,4890,5,2025,American Express,ghagartro@nsu.edu
3.47E+15,3281,12,2029,American Express,dbukac3t@nsu.edu
3.86E+15,4331,11,2024,American Express,gdodshonhx@nsu.edu
3.93E+15,5480,7,2032,American Express,tdundonmy@nsu.edu
3.69E+15,9487,2,2032,American Express,smatthissonog@nsu.edu
3.50E+15,2035,5,2026,American Express,gstoneleydl@nsu.edu
3.30E+15,5880,8,2025,American Express,abalazsdt@nsu.edu
3.52E+15,6730,2,2024,American Express,ncroshamit@nsu.edu
3.41E+15,15,6,2023,American Express,egorviniz@nsu.edu
3.20E+15,7385,10,2025,American Express,ckasherlo@nsu.edu
3.71E+15,1723,9,2028,American Express,jlagdeo7@nsu.edu
3.07E+15,6916,6,2031,American Express,rwomack49@nsu.edu
3.77E+15,429,7,2032,American Express,atretwellfg@nsu.edu
3.76E+15,3581,2,2023,American Express,slillfordrf@nsu.edu
3.63E+15,4708,6,2025,American Express,hdibsdaledr@nsu.edu
3.43E+15,829,1,2023,American Express,rpinkes@nsu.edu
3.36E+15,9669,5,2030,American Express,cbelchampm6@nsu.edu
3.11E+15,8296,12,2032,American Express,cfairheadqu@nsu.edu
3.71E+15,5279,11,2023,American Express,scallinan19@nsu.edu
3.21E+15,1981,1,2025,American Express,jelesdj@nsu.edu
3.79E+15,6572,7,2032,American Express,rhuffhb@nsu.edu
3.63E+15,9400,10,2026,American Express,cellicotthc@nsu.edu
3.61E+15,5726,7,2027,American Express,dzarfatikm@nsu.edu
3.93E+15,9882,5,2023,American Express,ehurdedgely@nsu.edu
3.75E+15,607,2,2028,American Express,agibbesonmf@nsu.edu
3.89E+15,6426,1,2028,American Express,mpatronoo5@nsu.edu
3.53E+15,2727,3,2028,American Express,mdongalloz@nsu.edu
3.76E+15,1050,7,2032,American Express,mbleespp@nsu.edu
3.33E+15,4777,3,2030,American Express,echristescu11@nsu.edu
3.85E+15,2546,2,2029,American Express,ashackletoni2@nsu.edu
3.83E+15,4421,5,2026,American Express,asobtkaj1@nsu.edu
3.85E+15,4485,6,2023,American Express,esellimanl9@nsu.edu
3.82E+15,7909,10,2027,American Express,mbigriggoo@nsu.edu
3.28E+15,8899,12,2031,American Express,ckingsfordpv@nsu.edu
3.30E+15,1577,9,2029,American Express,jsizzeypp@nsu.edu
3.30E+15,3192,2,2032,American Express,hhardesty5@nsu.edu
3.63E+15,7390,6,2031,American Express,wgreenoid@nsu.edu
3.12E+15,8377,10,2025,American Express,acubberleyok@nsu.edu
3.71E+15,5707,3,2030,American Express,aheckle5u@nsu.edu
3.96E+15,425,3,2029,American Express,sdenisonj3@nsu.edu
3.64E+15,3424,2,2023,American Express,khallibertonj9@nsu.edu
3.37E+15,8497,3,2027,American Express,ckedger4@nsu.edu
3.04E+15,9466,11,2030,American Express,soakenfieldcl@nsu.edu
3.32E+15,6430,9,2027,American Express,hcowperj2@nsu.edu
3.22E+15,7771,5,2029,American Express,bkynochj6@nsu.edu
3.43E+15,369,10,2028,American Express,jlaugharnen3@nsu.edu
3.23E+15,6223,4,2031,American Express,agiddenq6@nsu.edu
3.83E+15,6470,8,2025,American Express,cvivyanqa@nsu.edu
3.35E+15,9606,2,2027,American Express,jbarrettcm@nsu.edu
3.78E+15,8921,11,2031,American Express,gcharlestonco@nsu.edu
3.88E+15,8047,11,2029,American Express,jstoresd4@nsu.edu
3.75E+15,3781,5,2026,American Express,cbaumfordfu@nsu.edu
3.14E+15,402,5,2024,American Express,kabbotha@nsu.edu
3.70E+15,8892,1,2026,American Express,cschankelborghl@nsu.edu
3.54E+15,7493,10,2024,American Express,gsidonjk@nsu.edu
3.08E+15,3263,4,2028,American Express,apollastrinokl@nsu.edu
3.76E+15,7628,7,2030,American Express,bwelbelovept@nsu.edu
3.53E+15,7385,1,2025,American Express,maxelbeegv@nsu.edu
3.16E+15,3778,11,2032,American Express,cgerrenh4@nsu.edu
3.85E+15,9382,12,2032,American Express,abransdonju@nsu.edu
3.21E+15,9369,10,2028,American Express,jmourantlm@nsu.edu
3.71E+15,9207,11,2025,American Express,bturfino4@nsu.edu
3.98E+15,2271,10,2026,American Express,mwillsheardw@nsu.edu
3.67E+15,6093,8,2027,American Express,bprocterfa@nsu.edu
3.20E+15,4800,3,2028,American Express,rcrushamhh@nsu.edu
3.43E+15,4755,2,2028,American Express,bmenaultp7@nsu.edu
3.52E+15,9078,11,2025,American Express,kgiabuzzid0@nsu.edu
3.50E+15,3109,7,2032,American Express,iroselldz@nsu.edu
3.10E+15,1203,2,2026,American Express,rhoferen@nsu.edu
3.83E+15,2646,8,2024,American Express,sgazefg@nsu.edu
3.97E+15,6311,4,2024,American Express,nmaseresfi@nsu.edu
3.30E+15,7649,7,2025,American Express,shasniphs@nsu.edu
3.13E+15,5836,3,2029,American Express,fhurleyiw@nsu.edu
3.30E+15,4887,4,2030,American Express,pdelanycb@nsu.edu
3.19E+15,3299,10,2031,American Express,srowem2@nsu.edu
3.21E+15,9468,12,2025,American Express,wguildc8@nsu.edu
3.73E+15,7154,4,2025,American Express,mcellicv@nsu.edu
3.30E+15,3975,11,2023,American Express,rgrishakovgi@nsu.edu
3.98E+15,3664,3,2026,American Express,trichespk@nsu.edu
3.49E+15,2001,1,2032,American Express,eeubankl5@nsu.edu
3.37E+15,7115,6,2029,American Express,aantonovicld@nsu.edu
3.39E+15,5066,3,2024,American Express,echunglv@nsu.edu
3.07E+15,6957,4,2027,American Express,skindleymn@nsu.edu
3.91E+15,1257,4,2028,American Express,hdraceyo9@nsu.edu
3.40E+15,2659,12,2023,American Express,lalanbrookepw@nsu.edu
3.30E+15,9548,10,2023,American Express,mlaxstondx@nsu.edu
3.10E+15,4693,8,2030,American Express,ckasbyel8@nsu.edu
3.98E+15,6630,3,2023,American Express,ahaydneyeh@nsu.edu
3.04E+15,9554,8,2030,American Express,rmershex@nsu.edu
3.07E+15,689,2,2028,American Express,hgalegoi5@nsu.edu
3.59E+15,8982,10,2031,American Express,kwroughtjx@nsu.edu
3.11E+15,7185,4,2032,American Express,cpettiek7@nsu.edu
3.42E+15,13,5,2024,American Express,iwickmannmv@nsu.edu
3.53E+15,206,2,2023,American Express,dlinskeyou@nsu.edu
3.14E+15,8290,12,2028,American Express,sdumperp0@nsu.edu
3.88E+15,3522,1,2028,American Express,dcardonc1@nsu.edu
3.09E+15,7550,4,2031,American Express,vvolkfx@nsu.edu
3.43E+15,8290,10,2032,American Express,ewilsonemz@nsu.edu
3.75E+15,3820,4,2028,American Express,lgerrannp@nsu.edu
3.75E+15,9965,12,2025,American Express,kwainmanqw@nsu.edu
3.24E+15,5915,5,2023,American Express,cbentr2@nsu.edu
3.94E+15,3813,6,2023,American Express,gdignall3j@nsu.edu
3.42E+15,6488,6,2026,American Express,candrettim7@nsu.edu
3.88E+15,1347,7,2032,American Express,lbrownscombefb@nsu.edu
3.09E+15,4686,9,2026,American Express,cswabeygb@nsu.edu
3.73E+15,4651,5,2027,American Express,fstegellim@nsu.edu
3.95E+15,264,11,2026,American Express,misenorki@nsu.edu
3.26E+15,1343,3,2023,American Express,cgreedinglw@nsu.edu
3.71E+15,8489,9,2032,American Express,tscaliaq3@nsu.edu
3.46E+15,9204,7,2031,American Express,earonin2u@nsu.edu
3.79E+15,1015,4,2030,American Express,bmcleesee4@nsu.edu
3.38E+15,874,12,2029,American Express,elockwoodfr@nsu.edu
3.16E+15,3296,3,2027,American Express,rkerneb0@nsu.edu
3.27E+15,6533,11,2029,American Express,ctreherew@nsu.edu
3.69E+15,9016,6,2026,American Express,sbergeonfd@nsu.edu
3.02E+15,3518,11,2031,American Express,tiliffepn@nsu.edu
3.69E+15,9102,5,2027,American Express,fhornungg9@nsu.edu
3.35E+15,9477,4,2024,American Express,ppargentkb@nsu.edu
3.02E+15,9931,1,2027,American Express,wlazenbyky@nsu.edu
3.77E+15,3457,3,2023,American Express,beamergg@nsu.edu
3.59E+15,7795,8,2031,American Express,vnecoldsnm@nsu.edu
3.53E+15,724,6,2024,American Express,adriuttipr@nsu.edu
3.63E+15,7029,4,2026,American Express,tfloriodn@nsu.edu
3.04E+15,1904,9,2026,American Express,sgwillimdp@nsu.edu
3.64E+15,2176,10,2027,American Express,dmabbote6@nsu.edu
3.93E+15,8398,1,2026,American Express,csintong7@nsu.edu
3.30E+15,3677,8,2024,American Express,twellumno@nsu.edu
3.44E+15,5243,10,2029,American Express,kbearcockns@nsu.edu
3.97E+15,7962,11,2028,American Express,vcracoec3@nsu.edu
3.12E+15,4604,2,2026,American Express,tbumphreyd3@nsu.edu
3.18E+15,9170,2,2029,American Express,sroathdm@nsu.edu
3.46E+15,7519,7,2028,American Express,mconnalj5@nsu.edu
3.63E+15,2026,6,2024,American Express,hsidesk2@nsu.edu
3.57E+15,2709,11,2029,American Express,pisgatekw@nsu.edu
3.24E+15,5185,1,2031,American Express,rkemwallls@nsu.edu
3.31E+15,6183,4,2027,American Express,htebbetm2@nsu.edu
3.04E+15,9632,4,2031,American Express,kcrowleyqt@nsu.edu
3.13E+15,1617,10,2026,American Express,zmixturerg@nsu.edu
3.78E+15,9697,10,2028,American Express,yfacherm@nsu.edu
3.11E+15,4499,12,2029,American Express,gagatesnx@nsu.edu
3.56E+15,2116,9,2028,American Express,gshawleydy@nsu.edu
3.67E+15,6036,6,2025,American Express,flithgowe0@nsu.edu
3.91E+15,2389,1,2026,American Express,stapsellel@nsu.edu
3.13E+15,9566,12,2029,American Express,dambrogettiib@nsu.edu
3.01E+15,1737,10,2028,American Express,oelyma@nsu.edu
3.32E+15,1099,1,2030,American Express,dwilkinsmw@nsu.edu
3.91E+15,7374,6,2028,American Express,vokenfoldo2@nsu.edu
3.58E+15,5896,10,2029,American Express,jstablespb@nsu.edu
3.18E+15,7179,9,2025,American Express,imallionpf@nsu.edu
3.07E+15,5796,3,2027,American Express,bfullickqf@nsu.edu
3.85E+15,4318,5,2025,American Express,gcolqueranqx@nsu.edu
3.71E+15,9855,8,2031,American Express,adawdry76@nsu.edu
3.79E+15,5305,6,2029,American Express,adurdlefc@nsu.edu
3.08E+15,4513,2,2023,American Express,gandrysiakdo@nsu.edu
3.36E+15,7355,7,2031,American Express,hguiraue7@nsu.edu
3.30E+15,275,4,2028,American Express,gbhatiag6@nsu.edu
3.63E+15,8744,4,2032,American Express,rpeleh7@nsu.edu
3.11E+15,7142,11,2023,American Express,skiddiejj@nsu.edu
3.81E+15,3706,10,2025,American Express,dshanksterka@nsu.edu
3.96E+15,3290,6,2027,American Express,gmaciaszczykli@nsu.edu
3.02E+15,5437,11,2030,American Express,sgruczkalu@nsu.edu
3.30E+15,4348,9,2031,American Express,tmacgilfoyled2@nsu.edu
3.89E+15,2006,5,2027,American Express,cdelicateda@nsu.edu
3.88E+15,5448,5,2028,American Express,jdoogfl@nsu.edu
3.05E+15,2789,9,2025,American Express,dpalkg2@nsu.edu
3.53E+15,8408,10,2029,American Express,jcraykehz@nsu.edu
3.85E+15,2787,3,2027,American Express,oabbetsi1@nsu.edu
3.41E+15,8152,7,2024,American Express,gblaskettm4@nsu.edu
3.84E+15,5334,10,2032,American Express,elobbeqm@nsu.edu
3.18E+15,5685,5,2032,American Express,hpendrec9@nsu.edu
3.69E+15,1379,1,2028,American Express,gpettingerck@nsu.edu
3.23E+15,5350,9,2024,American Express,yspitericy@nsu.edu
3.17E+15,987,7,2026,American Express,mjeromsondk@nsu.edu
3.69E+15,797,6,2024,American Express,dselveyil@nsu.edu
3.74E+15,7356,4,2026,American Express,mmacfadinm0@nsu.edu
3.47E+15,9030,8,2027,American Express,jbraidmanm3@nsu.edu
3.48E+15,3816,9,2030,American Express,atregidgan4@nsu.edu
3.47E+15,5431,10,2026,American Express,epaudinp3@nsu.edu
3.34E+15,6296,12,2026,American Express,ariccardellirl@nsu.edu
3.87E+15,7207,6,2030,American Express,tgrigorips@nsu.edu
3.51E+15,1113,1,2029,American Express,llillow7b@nsu.edu
3.54E+15,9580,6,2031,American Express,ppanswickca@nsu.edu
3.85E+15,3201,11,2026,American Express,dthomsek@nsu.edu
3.67E+15,1148,6,2025,American Express,amacgillivrayg8@nsu.edu
3.74E+15,3362,10,2031,American Express,gmccooljd@nsu.edu
3.88E+15,7506,7,2024,American Express,pfullstonekk@nsu.edu
3.48E+15,4056,3,2023,American Express,vheningamkn@nsu.edu
3.03E+15,7395,2,2026,American Express,bfontainem7@nsu.edu
3.28E+15,1161,1,2032,American Express,mbradnockeeq@nsu.edu
3.64E+15,637,3,2032,American Express,htuckleyey@nsu.edu
3.68E+15,4542,12,2031,American Express,jtreadwayi0@nsu.edu
3.81E+15,4933,6,2028,American Express,cdarrachk8@nsu.edu
3.87E+15,8694,8,2032,American Express,mmerritonq0@nsu.edu
3.85E+15,9659,4,2023,American Express,ylawlie2j@nsu.edu
3.49E+15,8726,6,2025,American Express,bleonardce@nsu.edu
3.51E+15,591,10,2031,American Express,kmulrooneycu@nsu.edu
3.63E+15,2054,3,2024,American Express,vfibbittsgc@nsu.edu
3.67E+15,3436,7,2032,American Express,ktreslern2@nsu.edu
3.61E+15,1822,3,2027,American Express,mdeluzeps@nsu.edu
3.35E+15,1214,8,2030,American Express,dandripy@nsu.edu
3.44E+15,5112,6,2032,American Express,jsimmersq9@nsu.edu
3.51E+15,8879,4,2032,American Express,rcherrettql@nsu.edu
3.11E+15,9548,4,2032,American Express,wchasmorrb@nsu.edu
3.21E+15,9616,2,2026,American Express,bbloomrj@nsu.edu
3.93E+15,9617,9,2032,American Express,rtrebyf7@nsu.edu
3.86E+15,1702,1,2032,American Express,cdunseithfh@nsu.edu
3.39E+15,1934,6,2032,American Express,isilleih@nsu.edu
3.41E+15,6759,11,2028,American Express,tivakinjf@nsu.edu
3.28E+15,1343,3,2029,American Express,tcoomeskg@nsu.edu
3.86E+15,7582,8,2029,American Express,dpietranekkh@nsu.edu
3.84E+15,7642,12,2027,American Express,perrigopl@nsu.edu
3.09E+15,2738,10,2030,American Express,twornerq8@nsu.edu
3.11E+15,5459,1,2029,American Express,kablottdg@nsu.edu
3.23E+15,1693,9,2023,American Express,kleffekev@nsu.edu
3.80E+15,7786,11,2029,American Express,snowakowskah8@nsu.edu
3.26E+15,3648,12,2028,American Express,ycopperii@nsu.edu
3.32E+15,4500,7,2023,American Express,tmacgillacolmix@nsu.edu
3.70E+15,2862,9,2031,American Express,kbarhemj4@nsu.edu
3.23E+15,9518,5,2031,American Express,nrudolfjb@nsu.edu
3.86E+15,6442,2,2024,American Express,jdsouzak0@nsu.edu
3.20E+15,8195,4,2029,American Express,rwigglesworthlh@nsu.edu
3.58E+15,6309,7,2026,American Express,mpietny@nsu.edu
3.26E+15,8730,11,2027,American Express,csebertox@nsu.edu
3.28E+15,5548,10,2027,American Express,breimerq7@nsu.edu
3.20E+15,1157,6,2023,American Express,dlemerchantrh@nsu.edu
3.88E+15,8833,9,2024,American Express,spient@nsu.edu
3.22E+15,2758,9,2029,American Express,bdurbancf@nsu.edu
3.47E+15,1253,1,2023,American Express,cosuairdla@nsu.edu
3.26E+15,3396,8,2024,American Express,astivenp4@nsu.edu
3.29E+15,3633,12,2032,American Express,glouwqp@nsu.edu
3.49E+15,767,4,2026,American Express,pwinleydb@nsu.edu
3.88E+15,8755,7,2029,American Express,warnasoni6@nsu.edu
3.46E+15,5105,6,2028,American Express,mmoirmh@nsu.edu
3.54E+15,181,9,2023,American Express,nprozillonq@nsu.edu
3.69E+15,9281,2,2026,American Express,jpetheridgeo8@nsu.edu
3.42E+15,8329,4,2028,American Express,fgerretsenop@nsu.edu
3.69E+15,1194,10,2026,American Express,adiamantf3@nsu.edu
3.20E+15,8273,5,2023,American Express,rstenhousefp@nsu.edu
3.79E+15,1574,12,2024,American Express,eokeeffeg0@nsu.edu
3.33E+15,4863,6,2031,American Express,jmateikoi7@nsu.edu
3.61E+15,1531,7,2031,American Express,plourencomr@nsu.edu
3.49E+15,2906,2,2031,American Express,oacklandsob@nsu.edu
3.03E+15,311,9,2031,American Express,cspirrittor@nsu.edu
3.32E+15,1408,12,2028,American Express,svincentd5@nsu.edu
3.31E+15,497,9,2032,American Express,cwalsheeu@nsu.edu
3.88E+15,4910,6,2029,American Express,oboarerg3@nsu.edu
3.41E+15,6072,8,2025,American Express,dpischofgt@nsu.edu
3.09E+15,2984,7,2024,American Express,tbischoffgw@nsu.edu
3.33E+15,7640,4,2025,American Express,brealphlg@nsu.edu
3.27E+15,6319,3,2031,American Express,deverilllt@nsu.edu
3.35E+15,9141,2,2029,American Express,bramirezo4@nsu.edu
3.06E+15,7899,1,2029,American Express,nmebsrq@nsu.edu
3.91E+15,1675,3,2026,American Express,dwilkissonc6@nsu.edu
3.81E+15,4210,5,2023,American Express,ctibbse3@nsu.edu
3.30E+15,9644,8,2025,American Express,smackallgh@nsu.edu
3.69E+15,9675,1,2031,American Express,ddaneluttinc@nsu.edu
3.87E+15,9417,9,2028,American Express,kmottersheadnv@nsu.edu
3.67E+15,2467,12,2028,American Express,hblouetof@nsu.edu
3.15E+15,3277,3,2029,American Express,avanderweedenburget@nsu.edu
3.24E+15,226,7,2027,American Express,dnield2g@nsu.edu
3.51E+15,735,5,2024,American Express,ksheardga@nsu.edu
3.75E+15,8147,5,2025,American Express,gpaskefk@nsu.edu
3.19E+15,7539,12,2031,American Express,ikingdongl@nsu.edu
3.42E+15,5101,9,2031,American Express,aelsleygr@nsu.edu
3.83E+15,608,5,2029,American Express,ctumiltypo@nsu.edu
3.14E+15,7631,10,2027,American Express,hcamberrc@nsu.edu
3.84E+15,335,8,2030,American Express,omewec4@nsu.edu
3.89E+15,6191,7,2027,American Express,dkilld6@nsu.edu
3.21E+15,6451,3,2026,American Express,dfayneje@nsu.edu
3.85E+15,8054,9,2028,American Express,pdymockelk@nsu.edu
3.75E+15,3377,4,2023,American Express,cjacobsohnmo@nsu.edu
3.41E+15,7130,10,2023,American Express,bsiggeeoa@nsu.edu
3.03E+15,3369,10,2031,American Express,bgriegerqy@nsu.edu
3.28E+15,473,8,2027,American Express,gkavanaghj8@nsu.edu
3.52E+15,7341,2,2024,American Express,lmarchmentnk@nsu.edu
3.84E+15,2973,5,2029,American Express,whutchcraftgq@nsu.edu
3.50E+15,3016,9,2028,American Express,aleemanshf@nsu.edu
3.04E+15,236,4,2023,American Express,ncastanhoio@nsu.edu
4.00E+15,9134,10,2029,American Express,wculliganiv@nsu.edu
3.08E+15,6112,7,2028,American Express,myeamanjh@nsu.edu
3.08E+15,4004,3,2030,American Express,ghucklesbygz@nsu.edu
3.71E+15,5121,8,2028,American Express,mowerkc@nsu.edu
3.90E+15,6561,2,2031,American Express,aburdisnu@nsu.edu
3.04E+15,232,3,2031,American Express,aburrelpi@nsu.edu
3.57E+15,2979,12,2024,American Express,lmulvind7@nsu.edu
3.72E+15,835,1,2023,American Express,tkavanagher@nsu.edu
3.66E+15,1125,8,2030,American Express,dholseyh9@nsu.edu
3.84E+15,4057,2,2030,American Express,dduckhousehp@nsu.edu
3.48E+15,5579,6,2026,American Express,pvanderbaarenke@nsu.edu
3.33E+15,7572,1,2028,American Express,tswallowl7@nsu.edu
3.81E+15,5036,2,2025,American Express,nclemenconm8@nsu.edu
3.07E+15,7528,1,2026,American Express,jsimonittop1@nsu.edu
3.64E+15,6721,9,2031,American Express,babramowitchr9@nsu.edu
3.27E+15,1957,9,2029,American Express,rcottesfordnl@nsu.edu
3.27E+15,5673,5,2026,American Express,sbelshamoa@nsu.edu
4.00E+15,8847,10,2025,American Express,lbarksfc@nsu.edu
3.83E+15,8585,12,2032,American Express,oasplingh5@nsu.edu
3.45E+15,9635,7,2025,American Express,odysterh6@nsu.edu
3.41E+15,1758,5,2023,American Express,mbutterworthhy@nsu.edu
3.76E+15,2083,1,2030,American Express,jfaustjc@nsu.edu
3.06E+15,4779,7,2026,American Express,slustedjg@nsu.edu
3.39E+15,1781,10,2026,American Express,mchadburnnf@nsu.edu
3.31E+15,9538,6,2030,American Express,aeglesec5@nsu.edu
3.08E+15,7073,10,2032,American Express,psteutlyei@nsu.edu
3.46E+15,5151,12,2030,American Express,alagadueo@nsu.edu
3.26E+15,6414,6,2027,American Express,kkobpacet@nsu.edu
3.60E+15,2161,12,2026,American Express,eklasingf1@nsu.edu
3.10E+15,2267,7,2031,American Express,sgilvearfo@nsu.edu
3.64E+15,108,3,2029,American Express,khusherhk@nsu.edu
3.93E+15,7155,12,2023,American Express,mrampleyht@nsu.edu
3.42E+15,4557,5,2030,American Express,sstuttmano1@nsu.edu
3.87E+15,145,6,2028,American Express,dbulliventqe@nsu.edu
3.12E+15,3359,3,2030,American Express,egrenterr8@nsu.edu
3.60E+15,1831,8,2031,American Express,wlapidusdf@nsu.edu
3.34E+15,9335,2,2024,American Express,grenshallem@nsu.edu
3.61E+15,1005,8,2028,American Express,rgashhm@nsu.edu
3.40E+15,1907,7,2032,American Express,tkeoghanehq@nsu.edu
3.92E+15,670,8,2029,American Express,hbrackstonel4@nsu.edu
3.51E+15,3582,6,2029,American Express,egligorijevicmq@nsu.edu
3.61E+15,6261,1,2028,American Express,dmacdonoghn0@nsu.edu
3.52E+15,6444,8,2028,American Express,trassellna@nsu.edu
3.04E+15,1467,1,2030,American Express,jmacclay9n@nsu.edu
3.50E+15,5047,5,2030,American Express,bdellentyjt@nsu.edu
3.50E+15,4476,2,2031,American Express,rkildahlml@nsu.edu
3.27E+15,2395,3,2031,American Express,wsherebrookenb@nsu.edu
3.03E+15,7876,1,2025,American Express,baaronsp6@nsu.edu
3.03E+15,2319,3,2030,American Express,cknollerqg@nsu.edu
3.99E+15,6808,8,2028,American Express,ebromagei6@nsu.edu
3.38E+15,7430,3,2028,American Express,vclearct@nsu.edu
3.95E+15,1295,3,2030,American Express,fbigline8@nsu.edu
3.33E+15,804,8,2028,American Express,cwalklingge@nsu.edu
3.82E+15,5911,3,2031,American Express,jcranmorein@nsu.edu
3.55E+15,737,2,2031,American Express,kvankinjm@nsu.edu
3.55E+15,6742,8,2029,American Express,sellandk1@nsu.edu
3.15E+15,8691,5,2025,American Express,gmallonlc@nsu.edu
3.27E+15,6681,4,2029,American Express,psprostonn1@nsu.edu
3.37E+15,4741,4,2031,American Express,dcanaso0@nsu.edu
3.71E+15,8022,8,2029,American Express,brentenbecko6@nsu.edu
3.08E+15,295,2,2028,American Express,scraighillon@nsu.edu
3.74E+15,3203,4,2030,American Express,mgabbottsp2@nsu.edu
3.83E+15,6954,12,2032,American Express,cwoolattpc@nsu.edu
3.95E+15,3408,1,2032,American Express,jfromentph@nsu.edu
3.73E+15,8332,4,2031,American Express,liohananofr5@nsu.edu
3.16E+15,7723,2,2028,American Express,sthurstondx@nsu.edu
3.25E+15,6017,4,2031,American Express,lmayfieldjq@nsu.edu
3.74E+15,2813,5,2031,American Express,jbyhamkf@nsu.edu
3.40E+15,814,7,2025,American Express,ksmullinks@nsu.edu
3.96E+15,3539,7,2028,American Express,mantoniadesl2@nsu.edu
3.40E+15,6934,5,2030,American Express,aastleycj@nsu.edu
3.65E+15,3373,12,2023,American Express,yinghame1@nsu.edu
3.04E+15,2081,2,2029,American Express,blupartohe@nsu.edu
3.31E+15,254,9,2029,American Express,mnoonhi@nsu.edu
3.67E+15,5295,10,2026,American Express,plentonlj@nsu.edu
3.94E+15,4981,5,2027,American Express,msparks71@nsu.edu
3.71E+15,6550,12,2025,American Express,nshipleycn@nsu.edu
3.16E+15,692,4,2024,American Express,hgreensteaddd@nsu.edu
3.83E+15,5921,9,2025,American Express,ecahernyef@nsu.edu
3.33E+15,1437,10,2025,American Express,fgrzeskowskif9@nsu.edu
3.78E+15,3139,7,2028,American Express,anoorejw@nsu.edu
3.68E+15,2728,11,2023,American Express,askulletms@nsu.edu
3.94E+15,4662,8,2029,American Express,ffransecohf@nsu.edu
3.75E+15,2690,1,2024,American Express,bwherrettdc@nsu.edu
3.55E+15,3481,10,2024,American Express,kdundendalef5@nsu.edu
3.41E+15,4184,3,2031,American Express,bvedeshkingk@nsu.edu
3.72E+15,1194,9,2025,American Express,ospiersho@nsu.edu
3.62E+15,8021,9,2032,American Express,lwildey36@nsu.edu
3.86E+15,7355,4,2024,American Express,cmathoujo@nsu.edu
3.20E+15,5795,7,2024,American Express,bknudsenmi@nsu.edu
3.25E+15,9645,9,2031,American Express,vwadsworthnh@nsu.edu
3.64E+15,5892,11,2025,American Express,ldommerqueot@nsu.edu
3.89E+15,5502,8,2024,American Express,wbakhrushinr1@nsu.edu
3.59E+15,3561,10,2030,American Express,dglasebrookrd@nsu.edu
3.66E+15,6786,5,2028,American Express,ajoddinsre@nsu.edu
3.57E+15,8918,4,2032,American Express,agrobrk@nsu.edu
3.84E+15,349,2,2030,American Express,vohannaygu@nsu.edu
3.31E+15,8113,12,2023,American Express,cdmtrovici8@nsu.edu
3.16E+15,8335,4,2023,American Express,rpretiousis@nsu.edu
3.72E+15,6495,11,2030,American Express,tchastagnierii@nsu.edu
3.79E+15,7351,7,2025,American Express,amartensencp@nsu.edu
3.36E+15,425,10,2023,American Express,cworsallg5@nsu.edu
3.88E+15,2231,9,2028,American Express,rdeverelllb@nsu.edu
3.88E+15,6507,2,2032,American Express,awalthomt@nsu.edu
3.33E+15,8738,7,2024,American Express,bprattingtonnl@nsu.edu
3.91E+15,921,11,2030,American Express,lgoddman26@nsu.edu
3.65E+15,4533,10,2030,American Express,mproschkefq@nsu.edu
3.65E+15,9501,4,2030,American Express,mwhewillfv@nsu.edu
3.96E+15,9836,6,2031,American Express,emoodiegf@nsu.edu
3.20E+15,2143,5,2024,American Express,bmountlowl8@nsu.edu
3.57E+15,166,4,2032,American Express,mtestrope@nsu.edu
3.36E+15,4285,12,2024,American Express,acrucettirf@nsu.edu
3.04E+15,6205,5,2027,American Express,bbrommage7r@nsu.edu
3.53E+15,5672,10,2027,American Express,blaundoncw@nsu.edu
3.52E+15,8183,3,2031,American Express,grymourgj@nsu.edu
3.63E+15,9592,5,2029,American Express,tlampenjv@nsu.edu
3.95E+15,7789,11,2026,American Express,kygoukz@nsu.edu
3.86E+15,7503,7,2024,American Express,efreddinw@nsu.edu
3.93E+15,863,4,2024,American Express,mhouseleeeb@nsu.edu
3.92E+15,4410,9,2024,American Express,kscripturef6@nsu.edu
3.51E+15,1391,12,2029,American Express,ashoebrookgo@nsu.edu
3.05E+15,9108,5,2024,American Express,mnellir@nsu.edu
3.84E+15,4520,5,2030,American Express,dtwistkq@nsu.edu
3.13E+15,8222,3,2024,American Express,opowlp@nsu.edu
3.02E+15,7236,3,2029,American Express,lpinkn4@nsu.edu
3.63E+15,8792,6,2030,American Express,raikenj0@nsu.edu
3.07E+15,8314,10,2027,American Express,jbenoitm1@nsu.edu
3.34E+15,1729,11,2027,American Express,lshewardpj@nsu.edu
3.18E+15,9904,10,2028,American Express,cgarbottq1@nsu.edu
